city,state,region,date,year,month,day,temp
Salt Lake City,UT,Southwest,12/12/1955,1955,12,12,43
Salt Lake City,UT,Southwest,12/13/1955,1955,12,13,48
Salt Lake City,UT,Southwest,12/14/1955,1955,12,14,33
Salt Lake City,UT,Southwest,12/15/1955,1955,12,15,33
Salt Lake City,UT,Southwest,12/16/1955,1955,12,16,34
Salt Lake City,UT,Southwest,12/17/1955,1955,12,17,44
Salt Lake City,UT,Southwest,12/18/1955,1955,12,18,48
Salt Lake City,UT,Southwest,12/19/1955,1955,12,19,54
Salt Lake City,UT,Southwest,12/20/1955,1955,12,20,57
Salt Lake City,UT,Southwest,12/21/1955,1955,12,21,53
Salt Lake City,UT,Southwest,12/22/1955,1955,12,22,55
Salt Lake City,UT,Southwest,12/23/1955,1955,12,23,57
Salt Lake City,UT,Southwest,12/24/1955,1955,12,24,57
Salt Lake City,UT,Southwest,12/25/1955,1955,12,25,57
Salt Lake City,UT,Southwest,12/26/1955,1955,12,26,57
Salt Lake City,UT,Southwest,12/27/1955,1955,12,27,55
Salt Lake City,UT,Southwest,12/28/1955,1955,12,28,35
Salt Lake City,UT,Southwest,12/29/1955,1955,12,29,42
Salt Lake City,UT,Southwest,12/30/1955,1955,12,30,43
Salt Lake City,UT,Southwest,12/31/1955,1955,12,31,42
Salt Lake City,UT,Southwest,1/1/1956,1956,1,1,45
Salt Lake City,UT,Southwest,1/2/1956,1956,1,2,45
Salt Lake City,UT,Southwest,1/3/1956,1956,1,3,43
Salt Lake City,UT,Southwest,1/4/1956,1956,1,4,53
Salt Lake City,UT,Southwest,1/5/1956,1956,1,5,53
Salt Lake City,UT,Southwest,1/6/1956,1956,1,6,52
Salt Lake City,UT,Southwest,1/7/1956,1956,1,7,57
Salt Lake City,UT,Southwest,1/8/1956,1956,1,8,55
Salt Lake City,UT,Southwest,1/9/1956,1956,1,9,45
Salt Lake City,UT,Southwest,1/10/1956,1956,1,10,48
Salt Lake City,UT,Southwest,1/11/1956,1956,1,11,46
Salt Lake City,UT,Southwest,1/12/1956,1956,1,12,45
Salt Lake City,UT,Southwest,1/13/1956,1956,1,13,54
Salt Lake City,UT,Southwest,1/14/1956,1956,1,14,41
Salt Lake City,UT,Southwest,1/15/1956,1956,1,15,54
Salt Lake City,UT,Southwest,1/16/1956,1956,1,16,44
Salt Lake City,UT,Southwest,1/17/1956,1956,1,17,37
Salt Lake City,UT,Southwest,1/18/1956,1956,1,18,41
Salt Lake City,UT,Southwest,1/19/1956,1956,1,19,42
Salt Lake City,UT,Southwest,1/20/1956,1956,1,20,41
Salt Lake City,UT,Southwest,1/21/1956,1956,1,21,39
Salt Lake City,UT,Southwest,1/22/1956,1956,1,22,43
Salt Lake City,UT,Southwest,1/23/1956,1956,1,23,46
Salt Lake City,UT,Southwest,1/24/1956,1956,1,24,39
Salt Lake City,UT,Southwest,1/25/1956,1956,1,25,37
Salt Lake City,UT,Southwest,1/26/1956,1956,1,26,54
Salt Lake City,UT,Southwest,1/27/1956,1956,1,27,48
Salt Lake City,UT,Southwest,1/28/1956,1956,1,28,33
Salt Lake City,UT,Southwest,1/29/1956,1956,1,29,32
Salt Lake City,UT,Southwest,1/30/1956,1956,1,30,34
Salt Lake City,UT,Southwest,1/31/1956,1956,1,31,21
Salt Lake City,UT,Southwest,2/1/1956,1956,2,1,19
Salt Lake City,UT,Southwest,2/2/1956,1956,2,2,19
Salt Lake City,UT,Southwest,2/3/1956,1956,2,3,23
Salt Lake City,UT,Southwest,2/4/1956,1956,2,4,27
Salt Lake City,UT,Southwest,2/5/1956,1956,2,5,28
Salt Lake City,UT,Southwest,2/6/1956,1956,2,6,30
Salt Lake City,UT,Southwest,2/7/1956,1956,2,7,28
Salt Lake City,UT,Southwest,2/8/1956,1956,2,8,34
Salt Lake City,UT,Southwest,2/9/1956,1956,2,9,28
Salt Lake City,UT,Southwest,2/10/1956,1956,2,10,32
Salt Lake City,UT,Southwest,2/11/1956,1956,2,11,36
Salt Lake City,UT,Southwest,2/12/1956,1956,2,12,39
Salt Lake City,UT,Southwest,2/13/1956,1956,2,13,44
Salt Lake City,UT,Southwest,2/14/1956,1956,2,14,37
Salt Lake City,UT,Southwest,2/15/1956,1956,2,15,33
Salt Lake City,UT,Southwest,2/16/1956,1956,2,16,23
Salt Lake City,UT,Southwest,2/17/1956,1956,2,17,26
Salt Lake City,UT,Southwest,2/18/1956,1956,2,18,30
Salt Lake City,UT,Southwest,2/19/1956,1956,2,19,28
Salt Lake City,UT,Southwest,2/20/1956,1956,2,20,41
Salt Lake City,UT,Southwest,2/21/1956,1956,2,21,48
Salt Lake City,UT,Southwest,2/22/1956,1956,2,22,50
Salt Lake City,UT,Southwest,2/23/1956,1956,2,23,55
Salt Lake City,UT,Southwest,2/24/1956,1956,2,24,37
Salt Lake City,UT,Southwest,2/25/1956,1956,2,25,42
Salt Lake City,UT,Southwest,2/26/1956,1956,2,26,37
Salt Lake City,UT,Southwest,2/27/1956,1956,2,27,39
Salt Lake City,UT,Southwest,2/28/1956,1956,2,28,46
Salt Lake City,UT,Southwest,2/29/1956,1956,2,29,46
Salt Lake City,UT,Southwest,3/1/1956,1956,3,1,45
Salt Lake City,UT,Southwest,3/2/1956,1956,3,2,51
Salt Lake City,UT,Southwest,3/3/1956,1956,3,3,60
Salt Lake City,UT,Southwest,3/4/1956,1956,3,4,64
Salt Lake City,UT,Southwest,3/5/1956,1956,3,5,45
Salt Lake City,UT,Southwest,3/6/1956,1956,3,6,36
Salt Lake City,UT,Southwest,3/7/1956,1956,3,7,39
Salt Lake City,UT,Southwest,3/8/1956,1956,3,8,54
Salt Lake City,UT,Southwest,3/9/1956,1956,3,9,59
Salt Lake City,UT,Southwest,3/10/1956,1956,3,10,39
Salt Lake City,UT,Southwest,3/11/1956,1956,3,11,30
Salt Lake City,UT,Southwest,3/12/1956,1956,3,12,34
Salt Lake City,UT,Southwest,3/13/1956,1956,3,13,41
Salt Lake City,UT,Southwest,3/14/1956,1956,3,14,39
Salt Lake City,UT,Southwest,3/15/1956,1956,3,15,42
Salt Lake City,UT,Southwest,3/16/1956,1956,3,16,55
Salt Lake City,UT,Southwest,3/17/1956,1956,3,17,62
Salt Lake City,UT,Southwest,3/18/1956,1956,3,18,62
Salt Lake City,UT,Southwest,3/19/1956,1956,3,19,66
Salt Lake City,UT,Southwest,3/20/1956,1956,3,20,57
Salt Lake City,UT,Southwest,3/21/1956,1956,3,21,63
Salt Lake City,UT,Southwest,3/22/1956,1956,3,22,66
Salt Lake City,UT,Southwest,3/23/1956,1956,3,23,69
Salt Lake City,UT,Southwest,3/24/1956,1956,3,24,77
Salt Lake City,UT,Southwest,3/25/1956,1956,3,25,73
Salt Lake City,UT,Southwest,3/26/1956,1956,3,26,66
Salt Lake City,UT,Southwest,3/27/1956,1956,3,27,42
Salt Lake City,UT,Southwest,3/28/1956,1956,3,28,48
Salt Lake City,UT,Southwest,3/29/1956,1956,3,29,61
Salt Lake City,UT,Southwest,3/30/1956,1956,3,30,72
Salt Lake City,UT,Southwest,3/31/1956,1956,3,31,63
Salt Lake City,UT,Southwest,4/1/1956,1956,4,1,51
Salt Lake City,UT,Southwest,4/2/1956,1956,4,2,45
Salt Lake City,UT,Southwest,4/3/1956,1956,4,3,50
Salt Lake City,UT,Southwest,4/4/1956,1956,4,4,55
Salt Lake City,UT,Southwest,4/5/1956,1956,4,5,50
Salt Lake City,UT,Southwest,4/6/1956,1956,4,6,50
Salt Lake City,UT,Southwest,4/7/1956,1956,4,7,70
Salt Lake City,UT,Southwest,4/8/1956,1956,4,8,52
Salt Lake City,UT,Southwest,4/9/1956,1956,4,9,62
Salt Lake City,UT,Southwest,4/10/1956,1956,4,10,71
Salt Lake City,UT,Southwest,4/11/1956,1956,4,11,60
Salt Lake City,UT,Southwest,4/12/1956,1956,4,12,60
Salt Lake City,UT,Southwest,4/13/1956,1956,4,13,63
Salt Lake City,UT,Southwest,4/14/1956,1956,4,14,51
Salt Lake City,UT,Southwest,4/15/1956,1956,4,15,64
Salt Lake City,UT,Southwest,4/16/1956,1956,4,16,63
Salt Lake City,UT,Southwest,4/17/1956,1956,4,17,61
Salt Lake City,UT,Southwest,4/18/1956,1956,4,18,63
Salt Lake City,UT,Southwest,4/19/1956,1956,4,19,71
Salt Lake City,UT,Southwest,4/20/1956,1956,4,20,72
Salt Lake City,UT,Southwest,4/21/1956,1956,4,21,75
Salt Lake City,UT,Southwest,4/22/1956,1956,4,22,73
Salt Lake City,UT,Southwest,4/23/1956,1956,4,23,72
Salt Lake City,UT,Southwest,4/24/1956,1956,4,24,68
Salt Lake City,UT,Southwest,4/25/1956,1956,4,25,73
Salt Lake City,UT,Southwest,4/26/1956,1956,4,26,71
Salt Lake City,UT,Southwest,4/27/1956,1956,4,27,59
Salt Lake City,UT,Southwest,4/28/1956,1956,4,28,57
Salt Lake City,UT,Southwest,4/29/1956,1956,4,29,59
Salt Lake City,UT,Southwest,4/30/1956,1956,4,30,66
Salt Lake City,UT,Southwest,5/1/1956,1956,5,1,64
Salt Lake City,UT,Southwest,5/2/1956,1956,5,2,71
Salt Lake City,UT,Southwest,5/3/1956,1956,5,3,77
Salt Lake City,UT,Southwest,5/4/1956,1956,5,4,78
Salt Lake City,UT,Southwest,5/5/1956,1956,5,5,64
Salt Lake City,UT,Southwest,5/6/1956,1956,5,6,73
Salt Lake City,UT,Southwest,5/7/1956,1956,5,7,79
Salt Lake City,UT,Southwest,5/8/1956,1956,5,8,75
Salt Lake City,UT,Southwest,5/9/1956,1956,5,9,73
Salt Lake City,UT,Southwest,5/10/1956,1956,5,10,60
Salt Lake City,UT,Southwest,5/11/1956,1956,5,11,54
Salt Lake City,UT,Southwest,5/12/1956,1956,5,12,48
Salt Lake City,UT,Southwest,5/13/1956,1956,5,13,51
Salt Lake City,UT,Southwest,5/14/1956,1956,5,14,60
Salt Lake City,UT,Southwest,5/15/1956,1956,5,15,69
Salt Lake City,UT,Southwest,5/16/1956,1956,5,16,73
Salt Lake City,UT,Southwest,5/17/1956,1956,5,17,81
Salt Lake City,UT,Southwest,5/18/1956,1956,5,18,84
Salt Lake City,UT,Southwest,5/19/1956,1956,5,19,81
Salt Lake City,UT,Southwest,5/20/1956,1956,5,20,81
Salt Lake City,UT,Southwest,5/21/1956,1956,5,21,80
Salt Lake City,UT,Southwest,5/22/1956,1956,5,22,78
Salt Lake City,UT,Southwest,5/23/1956,1956,5,23,82
Salt Lake City,UT,Southwest,5/24/1956,1956,5,24,80
Salt Lake City,UT,Southwest,5/25/1956,1956,5,25,80
Salt Lake City,UT,Southwest,5/26/1956,1956,5,26,80
Salt Lake City,UT,Southwest,5/27/1956,1956,5,27,72
Salt Lake City,UT,Southwest,5/28/1956,1956,5,28,61
Salt Lake City,UT,Southwest,5/29/1956,1956,5,29,71
Salt Lake City,UT,Southwest,5/30/1956,1956,5,30,84
Salt Lake City,UT,Southwest,5/31/1956,1956,5,31,91
Salt Lake City,UT,Southwest,6/1/1956,1956,6,1,89
Salt Lake City,UT,Southwest,6/2/1956,1956,6,2,82
Salt Lake City,UT,Southwest,6/3/1956,1956,6,3,89
Salt Lake City,UT,Southwest,6/4/1956,1956,6,4,81
Salt Lake City,UT,Southwest,6/5/1956,1956,6,5,68
Salt Lake City,UT,Southwest,6/6/1956,1956,6,6,72
Salt Lake City,UT,Southwest,6/7/1956,1956,6,7,84
Salt Lake City,UT,Southwest,6/8/1956,1956,6,8,91
Salt Lake City,UT,Southwest,6/9/1956,1956,6,9,95
Salt Lake City,UT,Southwest,6/10/1956,1956,6,10,95
Salt Lake City,UT,Southwest,6/11/1956,1956,6,11,90
Salt Lake City,UT,Southwest,6/12/1956,1956,6,12,95
Salt Lake City,UT,Southwest,6/13/1956,1956,6,13,90
Salt Lake City,UT,Southwest,6/14/1956,1956,6,14,93
Salt Lake City,UT,Southwest,6/15/1956,1956,6,15,75
Salt Lake City,UT,Southwest,6/16/1956,1956,6,16,69
Salt Lake City,UT,Southwest,6/17/1956,1956,6,17,75
Salt Lake City,UT,Southwest,6/18/1956,1956,6,18,89
Salt Lake City,UT,Southwest,6/19/1956,1956,6,19,91
Salt Lake City,UT,Southwest,6/20/1956,1956,6,20,78
Salt Lake City,UT,Southwest,6/21/1956,1956,6,21,72
Salt Lake City,UT,Southwest,6/22/1956,1956,6,22,80
Salt Lake City,UT,Southwest,6/23/1956,1956,6,23,91
Salt Lake City,UT,Southwest,6/24/1956,1956,6,24,87
Salt Lake City,UT,Southwest,6/25/1956,1956,6,25,82
Salt Lake City,UT,Southwest,6/26/1956,1956,6,26,82
Salt Lake City,UT,Southwest,6/27/1956,1956,6,27,90
Salt Lake City,UT,Southwest,6/28/1956,1956,6,28,98
Salt Lake City,UT,Southwest,6/29/1956,1956,6,29,93
Salt Lake City,UT,Southwest,6/30/1956,1956,6,30,82
Salt Lake City,UT,Southwest,7/1/1956,1956,7,1,84
Salt Lake City,UT,Southwest,7/2/1956,1956,7,2,86
Salt Lake City,UT,Southwest,7/3/1956,1956,7,3,79
Salt Lake City,UT,Southwest,7/4/1956,1956,7,4,88
Salt Lake City,UT,Southwest,7/5/1956,1956,7,5,91
Salt Lake City,UT,Southwest,7/6/1956,1956,7,6,88
Salt Lake City,UT,Southwest,7/7/1956,1956,7,7,89
Salt Lake City,UT,Southwest,7/8/1956,1956,7,8,96
Salt Lake City,UT,Southwest,7/9/1956,1956,7,9,100
Salt Lake City,UT,Southwest,7/10/1956,1956,7,10,100
Salt Lake City,UT,Southwest,7/11/1956,1956,7,11,95
Salt Lake City,UT,Southwest,7/12/1956,1956,7,12,93
Salt Lake City,UT,Southwest,7/13/1956,1956,7,13,93
Salt Lake City,UT,Southwest,7/14/1956,1956,7,14,93
Salt Lake City,UT,Southwest,7/15/1956,1956,7,15,89
Salt Lake City,UT,Southwest,7/16/1956,1956,7,16,93
Salt Lake City,UT,Southwest,7/17/1956,1956,7,17,93
Salt Lake City,UT,Southwest,7/18/1956,1956,7,18,95
Salt Lake City,UT,Southwest,7/19/1956,1956,7,19,96
Salt Lake City,UT,Southwest,7/20/1956,1956,7,20,97
Salt Lake City,UT,Southwest,7/21/1956,1956,7,21,96
Salt Lake City,UT,Southwest,7/22/1956,1956,7,22,90
Salt Lake City,UT,Southwest,7/23/1956,1956,7,23,96
Salt Lake City,UT,Southwest,7/24/1956,1956,7,24,93
Salt Lake City,UT,Southwest,7/25/1956,1956,7,25,91
Salt Lake City,UT,Southwest,7/26/1956,1956,7,26,97
Salt Lake City,UT,Southwest,7/27/1956,1956,7,27,95
Salt Lake City,UT,Southwest,7/28/1956,1956,7,28,90
Salt Lake City,UT,Southwest,7/29/1956,1956,7,29,84
Salt Lake City,UT,Southwest,7/30/1956,1956,7,30,88
Salt Lake City,UT,Southwest,7/31/1956,1956,7,31,87
Salt Lake City,UT,Southwest,8/1/1956,1956,8,1,91
Salt Lake City,UT,Southwest,8/2/1956,1956,8,2,91
Salt Lake City,UT,Southwest,8/3/1956,1956,8,3,84
Salt Lake City,UT,Southwest,8/4/1956,1956,8,4,89
Salt Lake City,UT,Southwest,8/5/1956,1956,8,5,90
Salt Lake City,UT,Southwest,8/6/1956,1956,8,6,89
Salt Lake City,UT,Southwest,8/7/1956,1956,8,7,82
Salt Lake City,UT,Southwest,8/8/1956,1956,8,8,89
Salt Lake City,UT,Southwest,8/9/1956,1956,8,9,93
Salt Lake City,UT,Southwest,8/10/1956,1956,8,10,90
Salt Lake City,UT,Southwest,8/11/1956,1956,8,11,95
Salt Lake City,UT,Southwest,8/12/1956,1956,8,12,91
Salt Lake City,UT,Southwest,8/13/1956,1956,8,13,96
Salt Lake City,UT,Southwest,8/14/1956,1956,8,14,86
Salt Lake City,UT,Southwest,8/15/1956,1956,8,15,91
Salt Lake City,UT,Southwest,8/16/1956,1956,8,16,81
Salt Lake City,UT,Southwest,8/17/1956,1956,8,17,89
Salt Lake City,UT,Southwest,8/18/1956,1956,8,18,88
Salt Lake City,UT,Southwest,8/19/1956,1956,8,19,87
Salt Lake City,UT,Southwest,8/20/1956,1956,8,20,89
Salt Lake City,UT,Southwest,8/21/1956,1956,8,21,93
Salt Lake City,UT,Southwest,8/22/1956,1956,8,22,93
Salt Lake City,UT,Southwest,8/23/1956,1956,8,23,95
Salt Lake City,UT,Southwest,8/24/1956,1956,8,24,93
Salt Lake City,UT,Southwest,8/25/1956,1956,8,25,93
Salt Lake City,UT,Southwest,8/26/1956,1956,8,26,87
Salt Lake City,UT,Southwest,8/27/1956,1956,8,27,72
Salt Lake City,UT,Southwest,8/28/1956,1956,8,28,75
Salt Lake City,UT,Southwest,8/29/1956,1956,8,29,82
Salt Lake City,UT,Southwest,8/30/1956,1956,8,30,80
Salt Lake City,UT,Southwest,8/31/1956,1956,8,31,78
Salt Lake City,UT,Southwest,9/1/1956,1956,9,1,88
Salt Lake City,UT,Southwest,9/2/1956,1956,9,2,87
Salt Lake City,UT,Southwest,9/3/1956,1956,9,3,80
Salt Lake City,UT,Southwest,9/4/1956,1956,9,4,79
Salt Lake City,UT,Southwest,9/5/1956,1956,9,5,81
Salt Lake City,UT,Southwest,9/6/1956,1956,9,6,88
Salt Lake City,UT,Southwest,9/7/1956,1956,9,7,91
Salt Lake City,UT,Southwest,9/8/1956,1956,9,8,86
Salt Lake City,UT,Southwest,9/9/1956,1956,9,9,91
Salt Lake City,UT,Southwest,9/10/1956,1956,9,10,87
Salt Lake City,UT,Southwest,9/11/1956,1956,9,11,93
Salt Lake City,UT,Southwest,9/12/1956,1956,9,12,89
Salt Lake City,UT,Southwest,9/13/1956,1956,9,13,86
Salt Lake City,UT,Southwest,9/14/1956,1956,9,14,87
Salt Lake City,UT,Southwest,9/15/1956,1956,9,15,88
Salt Lake City,UT,Southwest,9/16/1956,1956,9,16,89
Salt Lake City,UT,Southwest,9/17/1956,1956,9,17,90
Salt Lake City,UT,Southwest,9/18/1956,1956,9,18,91
Salt Lake City,UT,Southwest,9/19/1956,1956,9,19,96
Salt Lake City,UT,Southwest,9/20/1956,1956,9,20,87
Salt Lake City,UT,Southwest,9/21/1956,1956,9,21,68
Salt Lake City,UT,Southwest,9/22/1956,1956,9,22,66
Salt Lake City,UT,Southwest,9/23/1956,1956,9,23,73
Salt Lake City,UT,Southwest,9/24/1956,1956,9,24,81
Salt Lake City,UT,Southwest,9/25/1956,1956,9,25,84
Salt Lake City,UT,Southwest,9/26/1956,1956,9,26,88
Salt Lake City,UT,Southwest,9/27/1956,1956,9,27,79
Salt Lake City,UT,Southwest,9/28/1956,1956,9,28,77
Salt Lake City,UT,Southwest,9/29/1956,1956,9,29,73
Salt Lake City,UT,Southwest,9/30/1956,1956,9,30,73
Salt Lake City,UT,Southwest,10/1/1956,1956,10,1,73
Salt Lake City,UT,Southwest,10/2/1956,1956,10,2,79
Salt Lake City,UT,Southwest,10/3/1956,1956,10,3,78
Salt Lake City,UT,Southwest,10/4/1956,1956,10,4,82
Salt Lake City,UT,Southwest,10/5/1956,1956,10,5,79
Salt Lake City,UT,Southwest,10/6/1956,1956,10,6,80
Salt Lake City,UT,Southwest,10/7/1956,1956,10,7,86
Salt Lake City,UT,Southwest,10/8/1956,1956,10,8,75
Salt Lake City,UT,Southwest,10/9/1956,1956,10,9,66
Salt Lake City,UT,Southwest,10/10/1956,1956,10,10,75
Salt Lake City,UT,Southwest,10/11/1956,1956,10,11,78
Salt Lake City,UT,Southwest,10/12/1956,1956,10,12,51
Salt Lake City,UT,Southwest,10/13/1956,1956,10,13,57
Salt Lake City,UT,Southwest,10/14/1956,1956,10,14,63
Salt Lake City,UT,Southwest,10/15/1956,1956,10,15,69
Salt Lake City,UT,Southwest,10/16/1956,1956,10,16,72
Salt Lake City,UT,Southwest,10/17/1956,1956,10,17,70
Salt Lake City,UT,Southwest,10/18/1956,1956,10,18,73
Salt Lake City,UT,Southwest,10/19/1956,1956,10,19,59
Salt Lake City,UT,Southwest,10/20/1956,1956,10,20,64
Salt Lake City,UT,Southwest,10/21/1956,1956,10,21,72
Salt Lake City,UT,Southwest,10/22/1956,1956,10,22,62
Salt Lake City,UT,Southwest,10/23/1956,1956,10,23,66
Salt Lake City,UT,Southwest,10/24/1956,1956,10,24,41
Salt Lake City,UT,Southwest,10/25/1956,1956,10,25,45
Salt Lake City,UT,Southwest,10/26/1956,1956,10,26,59
Salt Lake City,UT,Southwest,10/27/1956,1956,10,27,66
Salt Lake City,UT,Southwest,10/28/1956,1956,10,28,39
Salt Lake City,UT,Southwest,10/29/1956,1956,10,29,44
Salt Lake City,UT,Southwest,10/30/1956,1956,10,30,61
Salt Lake City,UT,Southwest,10/31/1956,1956,10,31,51
Salt Lake City,UT,Southwest,11/1/1956,1956,11,1,37
Salt Lake City,UT,Southwest,11/2/1956,1956,11,2,36
Salt Lake City,UT,Southwest,11/3/1956,1956,11,3,30
Salt Lake City,UT,Southwest,11/4/1956,1956,11,4,32
Salt Lake City,UT,Southwest,11/5/1956,1956,11,5,52
Salt Lake City,UT,Southwest,11/6/1956,1956,11,6,61
Salt Lake City,UT,Southwest,11/7/1956,1956,11,7,55
Salt Lake City,UT,Southwest,11/8/1956,1956,11,8,59
Salt Lake City,UT,Southwest,11/9/1956,1956,11,9,63
Salt Lake City,UT,Southwest,11/10/1956,1956,11,10,63
Salt Lake City,UT,Southwest,11/11/1956,1956,11,11,63
Salt Lake City,UT,Southwest,11/12/1956,1956,11,12,61
Salt Lake City,UT,Southwest,11/13/1956,1956,11,13,60
Salt Lake City,UT,Southwest,11/14/1956,1956,11,14,35
Salt Lake City,UT,Southwest,11/15/1956,1956,11,15,36
Salt Lake City,UT,Southwest,11/16/1956,1956,11,16,41
Salt Lake City,UT,Southwest,11/17/1956,1956,11,17,45
Salt Lake City,UT,Southwest,11/18/1956,1956,11,18,42
Salt Lake City,UT,Southwest,11/19/1956,1956,11,19,28
Salt Lake City,UT,Southwest,11/20/1956,1956,11,20,34
Salt Lake City,UT,Southwest,11/21/1956,1956,11,21,41
Salt Lake City,UT,Southwest,11/22/1956,1956,11,22,42
Salt Lake City,UT,Southwest,11/23/1956,1956,11,23,44
Salt Lake City,UT,Southwest,11/24/1956,1956,11,24,45
Salt Lake City,UT,Southwest,11/25/1956,1956,11,25,44
Salt Lake City,UT,Southwest,11/26/1956,1956,11,26,43
Salt Lake City,UT,Southwest,11/27/1956,1956,11,27,39
Salt Lake City,UT,Southwest,11/28/1956,1956,11,28,43
Salt Lake City,UT,Southwest,11/29/1956,1956,11,29,45
Salt Lake City,UT,Southwest,11/30/1956,1956,11,30,46
Salt Lake City,UT,Southwest,12/1/1956,1956,12,1,41
Salt Lake City,UT,Southwest,12/2/1956,1956,12,2,44
Salt Lake City,UT,Southwest,12/3/1956,1956,12,3,48
Salt Lake City,UT,Southwest,12/4/1956,1956,12,4,54
Salt Lake City,UT,Southwest,12/5/1956,1956,12,5,55
Salt Lake City,UT,Southwest,12/6/1956,1956,12,6,34
Salt Lake City,UT,Southwest,12/7/1956,1956,12,7,28
Salt Lake City,UT,Southwest,12/8/1956,1956,12,8,24
Salt Lake City,UT,Southwest,12/9/1956,1956,12,9,25
Salt Lake City,UT,Southwest,12/10/1956,1956,12,10,28
Salt Lake City,UT,Southwest,12/11/1956,1956,12,11,45
Salt Lake City,UT,Southwest,12/12/1956,1956,12,12,48
Salt Lake City,UT,Southwest,12/13/1956,1956,12,13,48
Salt Lake City,UT,Southwest,12/14/1956,1956,12,14,44
Salt Lake City,UT,Southwest,12/15/1956,1956,12,15,43
Salt Lake City,UT,Southwest,12/16/1956,1956,12,16,48
Salt Lake City,UT,Southwest,12/17/1956,1956,12,17,46
Salt Lake City,UT,Southwest,12/18/1956,1956,12,18,39
Salt Lake City,UT,Southwest,12/19/1956,1956,12,19,42
Salt Lake City,UT,Southwest,12/20/1956,1956,12,20,43
Salt Lake City,UT,Southwest,12/21/1956,1956,12,21,32
Salt Lake City,UT,Southwest,12/22/1956,1956,12,22,32
Salt Lake City,UT,Southwest,12/23/1956,1956,12,23,36
Salt Lake City,UT,Southwest,12/24/1956,1956,12,24,37
Salt Lake City,UT,Southwest,12/25/1956,1956,12,25,37
Salt Lake City,UT,Southwest,12/26/1956,1956,12,26,37
Salt Lake City,UT,Southwest,12/27/1956,1956,12,27,35
Salt Lake City,UT,Southwest,12/28/1956,1956,12,28,37
Salt Lake City,UT,Southwest,12/29/1956,1956,12,29,37
Salt Lake City,UT,Southwest,12/30/1956,1956,12,30,37
Salt Lake City,UT,Southwest,12/31/1956,1956,12,31,39
Salt Lake City,UT,Southwest,1/1/1957,1957,1,1,36
Salt Lake City,UT,Southwest,1/2/1957,1957,1,2,42
Salt Lake City,UT,Southwest,1/3/1957,1957,1,3,32
Salt Lake City,UT,Southwest,1/4/1957,1957,1,4,34
Salt Lake City,UT,Southwest,1/5/1957,1957,1,5,30
Salt Lake City,UT,Southwest,1/6/1957,1957,1,6,34
Salt Lake City,UT,Southwest,1/7/1957,1957,1,7,33
Salt Lake City,UT,Southwest,1/8/1957,1957,1,8,34
Salt Lake City,UT,Southwest,1/9/1957,1957,1,9,32
Salt Lake City,UT,Southwest,1/10/1957,1957,1,10,34
Salt Lake City,UT,Southwest,1/11/1957,1957,1,11,37
Salt Lake City,UT,Southwest,1/12/1957,1957,1,12,39
Salt Lake City,UT,Southwest,1/13/1957,1957,1,13,54
Salt Lake City,UT,Southwest,1/14/1957,1957,1,14,44
Salt Lake City,UT,Southwest,1/15/1957,1957,1,15,39
Salt Lake City,UT,Southwest,1/16/1957,1957,1,16,37
Salt Lake City,UT,Southwest,1/17/1957,1957,1,17,30
Salt Lake City,UT,Southwest,1/18/1957,1957,1,18,33
Salt Lake City,UT,Southwest,1/19/1957,1957,1,19,42
Salt Lake City,UT,Southwest,1/20/1957,1957,1,20,45
Salt Lake City,UT,Southwest,1/21/1957,1957,1,21,36
Salt Lake City,UT,Southwest,1/22/1957,1957,1,22,34
Salt Lake City,UT,Southwest,1/23/1957,1957,1,23,36
Salt Lake City,UT,Southwest,1/24/1957,1957,1,24,32
Salt Lake City,UT,Southwest,1/25/1957,1957,1,25,33
Salt Lake City,UT,Southwest,1/26/1957,1957,1,26,33
Salt Lake City,UT,Southwest,1/27/1957,1957,1,27,30
Salt Lake City,UT,Southwest,1/28/1957,1957,1,28,28
Salt Lake City,UT,Southwest,1/29/1957,1957,1,29,25
Salt Lake City,UT,Southwest,1/30/1957,1957,1,30,24
Salt Lake City,UT,Southwest,1/31/1957,1957,1,31,34
Salt Lake City,UT,Southwest,2/1/1957,1957,2,1,43
Salt Lake City,UT,Southwest,2/2/1957,1957,2,2,41
Salt Lake City,UT,Southwest,2/3/1957,1957,2,3,39
Salt Lake City,UT,Southwest,2/4/1957,1957,2,4,39
Salt Lake City,UT,Southwest,2/5/1957,1957,2,5,42
Salt Lake City,UT,Southwest,2/6/1957,1957,2,6,39
Salt Lake City,UT,Southwest,2/7/1957,1957,2,7,44
Salt Lake City,UT,Southwest,2/8/1957,1957,2,8,48
Salt Lake City,UT,Southwest,2/9/1957,1957,2,9,48
Salt Lake City,UT,Southwest,2/10/1957,1957,2,10,46
Salt Lake City,UT,Southwest,2/11/1957,1957,2,11,57
Salt Lake City,UT,Southwest,2/12/1957,1957,2,12,57
Salt Lake City,UT,Southwest,2/13/1957,1957,2,13,48
Salt Lake City,UT,Southwest,2/14/1957,1957,2,14,50
Salt Lake City,UT,Southwest,2/15/1957,1957,2,15,48
Salt Lake City,UT,Southwest,2/16/1957,1957,2,16,50
Salt Lake City,UT,Southwest,2/17/1957,1957,2,17,48
Salt Lake City,UT,Southwest,2/18/1957,1957,2,18,51
Salt Lake City,UT,Southwest,2/19/1957,1957,2,19,59
